Dex,MoveName,Method
229,"Attract","TM45"
229,"Thief","TM46"
229,"Snatch","TM49"
229,"Overheat","TM50"
228,"Roar","TM05"
228,"Toxic","TM06"
228,"Hidden Power","TM10"
228,"Sunny Day","TM11"
228,"Taunt","TM12"
228,"Protect","TM17"
228,"Frustration","TM21"
228,"SolarBeam","TM22"
228,"Iron Tail","TM23"
228,"Return","TM27"
228,"Shadow Ball","TM30"
228,"Double Team","TM32"
228,"Flamethrower","TM35"
228,"Sludge Bomb","TM36"
228,"Fire Blast","TM38"
228,"Torment","TM41"
228,"Facade","TM42"
228,"Secret Power","TM43"
228,"Rest","TM44"
228,"Attract","TM45"
228,"Thief","TM46"
228,"Snatch","TM49"
228,"Overheat","TM50"
367,"Water Pulse","TM03"
367,"Toxic","TM06"
367,"Hail","TM07"
367,"Hidden Power","TM10"
367,"Ice Beam","TM13"
367,"Blizzard","TM14"
367,"Hyper Beam","TM15"
367,"Protect","TM17"
367,"Rain Dance","TM18"
367,"Frustration","TM21"
367,"Return","TM27"
367,"Double Team","TM32"
367,"Rock Tomb","TM39"
367,"Facade","TM42"
367,"Secret Power","TM43"
367,"Rest","TM44"
367,"Attract","TM45"
367,"Snatch","TM49"
97,"Focus Punch","TM01"
97,"Calm Mind","TM04"
97,"Toxic","TM06"
97,"Hidden Power","TM10"
97,"Sunny Day","TM11"
97,"Taunt","TM12"
97,"Hyper Beam","TM15"
97,"Light Screen","TM16"
97,"Protect","TM17"
97,"Rain Dance","TM18"
97,"Safeguard","TM20"
97,"Frustration","TM21"
97,"Return","TM27"
97,"Psychic","TM29"
97,"Shadow Ball","TM30"
97,"Brick Break","TM31"
97,"Double Team","TM32"
97,"Reflect","TM33"
97,"Torment","TM41"
97,"Facade","TM42"
97,"Secret Power","TM43"
97,"Rest","TM44"
97,"Attract","TM45"
97,"Thief","TM46"
97,"Skill Swap","TM48"
97,"Snatch","TM49"
174,"Water Pulse","TM03"
174,"Toxic","TM06"
174,"Hidden Power","TM10"
174,"Sunny Day","TM11"
174,"Light Screen","TM16"
174,"Protect","TM17"
174,"Rain Dance","TM18"
174,"Safeguard","TM20"
174,"Frustration","TM21"
174,"SolarBeam","TM22"
174,"Return","TM27"
174,"Dig","TM28"
174,"Psychic","TM29"
174,"Shadow Ball","TM30"
174,"Double Team","TM32"
174,"Reflect","TM33"
174,"Shock Wave","TM34"
174,"Flamethrower","TM35"
174,"Fire Blast","TM38"
174,"Facade","TM42"
174,"Secret Power","TM43"
174,"Rest","TM44"
174,"Attract","TM45"
314,"Focus Punch","TM01"
314,"Water Pulse","TM03"
314,"Toxic","TM06"
314,"Hidden Power","TM10"
314,"Sunny Day","TM11"
314,"Light Screen","TM16"
314,"Protect","TM17"
314,"Rain Dance","TM18"
314,"Giga Drain","TM19"
314,"Frustration","TM21"
314,"SolarBeam","TM22"
314,"Thunderbolt","TM24"
314,"Thunder","TM25"
314,"Return","TM27"
314,"Shadow Ball","TM30"
314,"Brick Break","TM31"
314,"Double Team","TM32"
314,"Shock Wave","TM34"
314,"Aerial Ace","TM40"
314,"Facade","TM42"
314,"Secret Power","TM43"
314,"Rest","TM44"
314,"Attract","TM45"
314,"Thief","TM46"
2,"Toxic","TM06"
2,"Bullet Seed","TM09"
2,"Hidden Power","TM10"
2,"Sunny Day","TM11"
2,"Protect","TM17"
2,"Giga Drain","TM19"
2,"Frustration","TM21"
2,"SolarBeam","TM22"
2,"Return","TM27"
2,"Double Team","TM32"
2,"Sludge Bomb","TM36"
2,"Facade","TM42"
2,"Secret Power","TM43"
2,"Rest","TM44"
2,"Attract","TM45"
39,"Focus Punch","TM01"
39,"Water Pulse","TM03"
39,"Toxic","TM06"
39,"Hidden Power","TM10"
39,"Sunny Day","TM11"
39,"Ice Beam","TM13"
39,"Blizzard","TM14"
39,"Light Screen","TM16"
39,"Protect","TM17"
39,"Rain Dance","TM18"
39,"Safeguard","TM20"
39,"Frustration","TM21"
39,"SolarBeam","TM22"
39,"Thunderbolt","TM24"
39,"Thunder","TM25"
39,"Return","TM27"
39,"Dig","TM28"
39,"Psychic","TM29"
39,"Shadow Ball","TM30"
39,"Brick Break","TM31"
39,"Double Team","TM32"
39,"Reflect","TM33"
39,"Shock Wave","TM34"
39,"Flamethrower","TM35"
39,"Fire Blast","TM38"
39,"Facade","TM42"
39,"Secret Power","TM43"
39,"Rest","TM44"
39,"Attract","TM45"
39,"Snatch","TM49"
385,"Water Pulse","TM03"
385,"Calm Mind","TM04"
385,"Toxic","TM06"
385,"Hidden Power","TM10"
385,"Sunny Day","TM11"
385,"Hyper Beam","TM15"
385,"Light Screen","TM16"
385,"Protect","TM17"
385,"Rain Dance","TM18"
385,"Safeguard","TM20"
385,"Frustration","TM21"
385,"Thunderbolt","TM24"
385,"Thunder","TM25"
385,"Return","TM27"
385,"Psychic","TM29"
385,"Shadow Ball","TM30"
385,"Double Team","TM32"
385,"Reflect","TM33"
385,"Shock Wave","TM34"
385,"Sandstorm","TM37"
385,"Aerial Ace","TM40"
385,"Facade","TM42"
385,"Secret Power","TM43"
385,"Rest","TM44"
385,"Skill Swap","TM48"
135,"Roar","TM05"
135,"Toxic","TM06"
135,"Hidden Power","TM10"
135,"Sunny Day","TM11"
135,"Hyper Beam","TM15"
135,"Protect","TM17"
135,"Rain Dance","TM18"
135,"Frustration","TM21"
135,"Iron Tail","TM23"
135,"Thunderbolt","TM24"
135,"Thunder","TM25"
135,"Return","TM27"
135,"Dig","TM28"
135,"Shadow Ball","TM30"
135,"Double Team","TM32"
135,"Shock Wave","TM34"
135,"Facade","TM42"
135,"Secret Power","TM43"
135,"Rest","TM44"
135,"Attract","TM45"
189,"Toxic","TM06"
189,"Bullet Seed","TM09"
189,"Hidden Power","TM10"
189,"Sunny Day","TM11"
189,"Hyper Beam","TM15"
189,"Protect","TM17"
189,"Giga Drain","TM19"
189,"Frustration","TM21"
189,"SolarBeam","TM22"
189,"Return","TM27"
189,"Double Team","TM32"
189,"Aerial Ace","TM40"
189,"Facade","TM42"
189,"Secret Power","TM43"
189,"Rest","TM44"
189,"Attract","TM45"
124,"Focus Punch","TM01"
124,"Water Pulse","TM03"
124,"Calm Mind","TM04"
124,"Toxic","TM06"
124,"Hail","TM07"
124,"Hidden Power","TM10"
124,"Taunt","TM12"
124,"Ice Beam","TM13"
124,"Blizzard","TM14"
124,"Hyper Beam","TM15"
124,"Light Screen","TM16"
124,"Protect","TM17"
124,"Rain Dance","TM18"
124,"Frustration","TM21"
124,"Return","TM27"
124,"Psychic","TM29"
124,"Shadow Ball","TM30"
124,"Brick Break","TM31"
124,"Double Team","TM32"
124,"Reflect","TM33"
124,"Torment","TM41"
124,"Facade","TM42"
124,"Secret Power","TM43"
124,"Rest","TM44"
124,"Attract","TM45"
124,"Thief","TM46"
124,"Skill Swap","TM48"
140,"Water Pulse","TM03"
140,"Toxic","TM06"
140,"Hail","TM07"
140,"Hidden Power","TM10"
140,"Ice Beam","TM13"
140,"Blizzard","TM14"
140,"Protect","TM17"
140,"Rain Dance","TM18"
140,"Giga Drain","TM19"
140,"Frustration","TM21"
140,"Return","TM27"
140,"Dig","TM28"
140,"Double Team","TM32"
140,"Sandstorm","TM37"
140,"Rock Tomb","TM39"
140,"Aerial Ace","TM40"
140,"Facade","TM42"
140,"Secret Power","TM43"
140,"Rest","TM44"
140,"Attract","TM45"
140,"Thief","TM46"
141,"Water Pulse","TM03"
141,"Toxic","TM06"
141,"Hail","TM07"
141,"Hidden Power","TM10"
141,"Ice Beam","TM13"
141,"Blizzard","TM14"
141,"Hyper Beam","TM15"
141,"Protect","TM17"
141,"Rain Dance","TM18"
141,"Giga Drain","TM19"
141,"Frustration","TM21"
141,"Return","TM27"
141,"Dig","TM28"
141,"Brick Break","TM31"
141,"Double Team","TM32"
141,"Sandstorm","TM37"
141,"Rock Tomb","TM39"
141,"Aerial Ace","TM40"
141,"Facade","TM42"
141,"Secret Power","TM43"
141,"Rest","TM44"
141,"Attract","TM45"
141,"Thief","TM46"
64,"Focus Punch","TM01"
64,"Calm Mind","TM04"
64,"Toxic","TM06"
64,"Hidden Power","TM10"
64,"Sunny Day","TM11"
64,"Taunt","TM12"
64,"Light Screen","TM16"
64,"Protect","TM17"
64,"Rain Dance","TM18"
64,"Safeguard","TM20"
64,"Frustration","TM21"
64,"Iron Tail","TM23"
64,"Return","TM27"
64,"Psychic","TM29"
64,"Shadow Ball","TM30"
64,"Double Team","TM32"
64,"Reflect","TM33"
64,"Shock Wave","TM34"
64,"Torment","TM41"
64,"Facade","TM42"
64,"Secret Power","TM43"
64,"Rest","TM44"
64,"Attract","TM45"
64,"Thief","TM46"
64,"Skill Swap","TM48"
64,"Snatch","TM49"
115,"Focus Punch","TM01"
115,"Water Pulse","TM03"
115,"Roar","TM05"
115,"Toxic","TM06"
115,"Hail","TM07"
115,"Hidden Power","TM10"
115,"Sunny Day","TM11"
115,"Ice Beam","TM13"
115,"Blizzard","TM14"
115,"Hyper Beam","TM15"
115,"Protect","TM17"
115,"Rain Dance","TM18"
115,"Frustration","TM21"
115,"SolarBeam","TM22"
115,"Iron Tail","TM23"
115,"Thunderbolt","TM24"
115,"Thunder","TM25"
115,"Earthquake","TM26"
115,"Return","TM27"
115,"Dig","TM28"
115,"Shadow Ball","TM30"
115,"Brick Break","TM31"
115,"Double Team","TM32"
115,"Shock Wave","TM34"
115,"Flamethrower","TM35"
115,"Sandstorm","TM37"
115,"Fire Blast","TM38"
115,"Rock Tomb","TM39"
115,"Aerial Ace","TM40"
115,"Facade","TM42"
115,"Secret Power","TM43"
115,"Rest","TM44"
115,"Attract","TM45"
115,"Thief","TM46"
352,"Focus Punch","TM01"
352,"Water Pulse","TM03"
352,"Toxic","TM06"
352,"Hidden Power","TM10"
352,"Sunny Day","TM11"
352,"Ice Beam","TM13"
352,"Blizzard","TM14"
352,"Protect","TM17"
352,"Rain Dance","TM18"
352,"Frustration","TM21"
352,"SolarBeam","TM22"
352,"Iron Tail","TM23"
352,"Thunderbolt","TM24"
352,"Thunder","TM25"
352,"Return","TM27"
352,"Dig","TM28"
352,"Shadow Ball","TM30"
352,"Brick Break","TM31"
352,"Double Team","TM32"
352,"Shock Wave","TM34"
352,"Flamethrower","TM35"
352,"Fire Blast","TM38"
352,"Rock Tomb","TM39"
352,"Aerial Ace","TM40"
352,"Facade","TM42"
352,"Secret Power","TM43"
352,"Rest","TM44"
352,"Attract","TM45"
352,"Thief","TM46"
352,"Skill Swap","TM48"
352,"Snatch","TM49"
230,"Water Pulse","TM03"
230,"Toxic","TM06"
230,"Hail","TM07"
230,"Hidden Power","TM10"
230,"Ice Beam","TM13"
230,"Blizzard","TM14"
230,"Hyper Beam","TM15"
230,"Protect","TM17"
230,"Rain Dance","TM18"
230,"Frustration","TM21"
230,"Return","TM27"
230,"Double Team","TM32"
230,"Facade","TM42"
230,"Secret Power","TM43"
230,"Rest","TM44"
230,"Attract","TM45"
99,"Water Pulse","TM03"
99,"Toxic","TM06"
99,"Hail","TM07"
99,"Hidden Power","TM10"
99,"Ice Beam","TM13"
99,"Blizzard","TM14"
99,"Hyper Beam","TM15"
99,"Protect","TM17"
99,"Rain Dance","TM18"
99,"Frustration","TM21"
99,"Return","TM27"
99,"Dig","TM28"
99,"Double Team","TM32"
99,"Rock Tomb","TM39"
99,"Facade","TM42"
99,"Secret Power","TM43"
99,"Rest","TM44"
99,"Attract","TM45"
99,"Thief","TM46"
281,"Calm Mind","TM04"
281,"Toxic","TM06"
281,"Hidden Power","TM10"
281,"Sunny Day","TM11"
281,"Taunt","TM12"
281,"Light Screen","TM16"
281,"Protect","TM17"
281,"Rain Dance","TM18"
281,"Safeguard","TM20"
281,"Frustration","TM21"
281,"Thunderbolt","TM24"
281,"Return","TM27"
281,"Psychic","TM29"
281,"Shadow Ball","TM30"
281,"Double Team","TM32"
281,"Reflect","TM33"
281,"Shock Wave","TM34"
281,"Torment","TM41"
281,"Facade","TM42"
281,"Secret Power","TM43"
281,"Rest","TM44"
281,"Attract","TM45"
281,"Thief","TM46"
281,"Skill Swap","TM48"
281,"Snatch","TM49"
109,"Toxic","TM06"
109,"Hidden Power","TM10"
109,"Sunny Day","TM11"
109,"Taunt","TM12"
109,"Protect","TM17"
109,"Rain Dance","TM18"
109,"Frustration","TM21"
109,"Thunderbolt","TM24"
109,"Thunder","TM25"
109,"Return","TM27"
109,"Shadow Ball","TM30"
109,"Double Team","TM32"
109,"Shock Wave","TM34"
109,"Flamethrower","TM35"
109,"Sludge Bomb","TM36"
109,"Fire Blast","TM38"
109,"Torment","TM41"
109,"Facade","TM42"
109,"Secret Power","TM43"
109,"Rest","TM44"
109,"Attract","TM45"
109,"Thief","TM46"
98,"Water Pulse","TM03"
98,"Toxic","TM06"
98,"Hail","TM07"
98,"Hidden Power","TM10"
98,"Ice Beam","TM13"
98,"Blizzard","TM14"
98,"Protect","TM17"
98,"Rain Dance","TM18"
98,"Frustration","TM21"
98,"Return","TM27"
98,"Dig","TM28"
98,"Double Team","TM32"
98,"Rock Tomb","TM39"
98,"Facade","TM42"
98,"Secret Power","TM43"
98,"Rest","TM44"
98,"Attract","TM45"
98,"Thief","TM46"
382,"Water Pulse","TM03"
382,"Calm Mind","TM04"
382,"Roar","TM05"
382,"Toxic","TM06"
382,"Hail","TM07"
382,"Hidden Power","TM10"
382,"Ice Beam","TM13"
382,"Blizzard","TM14"
382,"Hyper Beam","TM15"
382,"Protect","TM17"
382,"Rain Dance","TM18"
382,"Safeguard","TM20"
382,"Frustration","TM21"
382,"Thunderbolt","TM24"
382,"Thunder","TM25"
382,"Earthquake","TM26"
382,"Return","TM27"
382,"Brick Break","TM31"
382,"Double Team","TM32"
382,"Shock Wave","TM34"
382,"Rock Tomb","TM39"
382,"Facade","TM42"
382,"Secret Power","TM43"
382,"Rest","TM44"
305,"Water Pulse","TM03"
305,"Roar","TM05"
305,"Toxic","TM06"
305,"Hidden Power","TM10"
305,"Sunny Day","TM11"
305,"Protect","TM17"
305,"Rain Dance","TM18"
305,"Frustration","TM21"
305,"Iron Tail","TM23"
305,"Earthquake","TM26"
305,"Return","TM27"
305,"Dig","TM28"
305,"Double Team","TM32"
305,"Shock Wave","TM34"
305,"Sandstorm","TM37"
305,"Rock Tomb","TM39"
305,"Aerial Ace","TM40"
305,"Facade","TM42"
305,"Secret Power","TM43"
305,"Rest","TM44"
305,"Attract","TM45"
171,"Water Pulse","TM03"
171,"Toxic","TM06"
171,"Hail","TM07"
171,"Hidden Power","TM10"
171,"Ice Beam","TM13"
171,"Blizzard","TM14"
171,"Hyper Beam","TM15"
171,"Protect","TM17"
171,"Rain Dance","TM18"
171,"Frustration","TM21"
171,"Thunderbolt","TM24"
171,"Thunder","TM25"
171,"Return","TM27"
171,"Double Team","TM32"
171,"Shock Wave","TM34"
171,"Facade","TM42"
171,"Secret Power","TM43"
171,"Rest","TM44"
171,"Attract","TM45"
131,"Water Pulse","TM03"
131,"Roar","TM05"
131,"Toxic","TM06"
131,"Hail","TM07"
131,"Hidden Power","TM10"
131,"Ice Beam","TM13"
131,"Blizzard","TM14"
131,"Hyper Beam","TM15"
131,"Protect","TM17"
131,"Rain Dance","TM18"
131,"Safeguard","TM20"
131,"Frustration","TM21"
131,"Iron Tail","TM23"
131,"Thunderbolt","TM24"
131,"Thunder","TM25"
131,"Return","TM27"
131,"Psychic","TM29"
131,"Double Team","TM32"
131,"Shock Wave","TM34"
131,"Facade","TM42"
131,"Secret Power","TM43"
131,"Rest","TM44"
131,"Attract","TM45"
246,"Toxic","TM06"
246,"Hidden Power","TM10"
246,"Sunny Day","TM11"
246,"Taunt","TM12"
246,"Hyper Beam","TM15"
246,"Protect","TM17"
246,"Rain Dance","TM18"
246,"Frustration","TM21"
246,"Earthquake","TM26"
246,"Return","TM27"
246,"Dig","TM28"
246,"Brick Break","TM31"
246,"Double Team","TM32"
246,"Sandstorm","TM37"
246,"Torment","TM41"
246,"Facade","TM42"
246,"Secret Power","TM43"
246,"Rest","TM44"
246,"Attract","TM45"
380,"Dragon Claw","TM02"
380,"Water Pulse","TM03"
380,"Calm Mind","TM04"
380,"Roar","TM05"
380,"Toxic","TM06"
380,"Hidden Power","TM10"
380,"Sunny Day","TM11"
380,"Ice Beam","TM13"
380,"Hyper Beam","TM15"
380,"Light Screen","TM16"
380,"Protect","TM17"
380,"Rain Dance","TM18"
380,"Safeguard","TM20"
380,"Frustration","TM21"
380,"SolarBeam","TM22"
380,"Thunderbolt","TM24"
380,"Thunder","TM25"
380,"Earthquake","TM26"
380,"Return","TM27"
380,"Psychic","TM29"
380,"Shadow Ball","TM30"
380,"Double Team","TM32"
380,"Reflect","TM33"
380,"Shock Wave","TM34"
380,"Sandstorm","TM37"
380,"Aerial Ace","TM40"
380,"Facade","TM42"
380,"Secret Power","TM43"
380,"Rest","TM44"
380,"Attract","TM45"
380,"Steel Wing","TM47"
381,"Dragon Claw","TM02"
381,"Water Pulse","TM03"
381,"Calm Mind","TM04"
381,"Roar","TM05"
381,"Toxic","TM06"
381,"Hidden Power","TM10"
381,"Sunny Day","TM11"
381,"Ice Beam","TM13"
381,"Hyper Beam","TM15"
381,"Light Screen","TM16"
381,"Protect","TM17"
381,"Rain Dance","TM18"
381,"Safeguard","TM20"
381,"Frustration","TM21"
381,"SolarBeam","TM22"
381,"Thunderbolt","TM24"
381,"Thunder","TM25"
381,"Earthquake","TM26"
381,"Return","TM27"
381,"Psychic","TM29"
381,"Shadow Ball","TM30"
381,"Double Team","TM32"
381,"Reflect","TM33"
381,"Shock Wave","TM34"
381,"Sandstorm","TM37"
381,"Aerial Ace","TM40"
381,"Facade","TM42"
381,"Secret Power","TM43"
381,"Rest","TM44"
381,"Attract","TM45"
381,"Steel Wing","TM47"
166,"Focus Punch","TM01"
166,"Toxic","TM06"
166,"Hidden Power","TM10"
166,"Sunny Day","TM11"
166,"Hyper Beam","TM15"
166,"Light Screen","TM16"
166,"Protect","TM17"
166,"Giga Drain","TM19"
166,"Safeguard","TM20"
166,"Frustration","TM21"
166,"SolarBeam","TM22"
166,"Return","TM27"
166,"Dig","TM28"
166,"Brick Break","TM31"
166,"Double Team","TM32"
166,"Reflect","TM33"
166,"Aerial Ace","TM40"
166,"Facade","TM42"
166,"Secret Power","TM43"
166,"Rest","TM44"
166,"Attract","TM45"
166,"Thief","TM46"
165,"Focus Punch","TM01"
165,"Toxic","TM06"
165,"Hidden Power","TM10"
165,"Sunny Day","TM11"
165,"Light Screen","TM16"
165,"Protect","TM17"
165,"Giga Drain","TM19"
165,"Safeguard","TM20"
165,"Frustration","TM21"
165,"SolarBeam","TM22"
165,"Return","TM27"
165,"Dig","TM28"
165,"Brick Break","TM31"
165,"Double Team","TM32"
165,"Reflect","TM33"
165,"Aerial Ace","TM40"
165,"Facade","TM42"
165,"Secret Power","TM43"
165,"Rest","TM44"
165,"Attract","TM45"
165,"Thief","TM46"
108,"Focus Punch","TM01"
108,"Water Pulse","TM03"
108,"Toxic","TM06"
108,"Hidden Power","TM10"
108,"Sunny Day","TM11"
108,"Ice Beam","TM13"
108,"Blizzard","TM14"
108,"Hyper Beam","TM15"
108,"Protect","TM17"
108,"Rain Dance","TM18"
108,"Frustration","TM21"
108,"SolarBeam","TM22"
108,"Iron Tail","TM23"
108,"Thunderbolt","TM24"
108,"Thunder","TM25"
108,"Earthquake","TM26"
108,"Return","TM27"
108,"Dig","TM28"
108,"Shadow Ball","TM30"
108,"Brick Break","TM31"
108,"Double Team","TM32"
108,"Shock Wave","TM34"
108,"Flamethrower","TM35"
108,"Sandstorm","TM37"
108,"Fire Blast","TM38"
108,"Rock Tomb","TM39"
108,"Facade","TM42"
108,"Secret Power","TM43"
108,"Rest","TM44"
108,"Attract","TM45"
108,"Thief","TM46"
345,"Toxic","TM06"
345,"Bullet Seed","TM09"
345,"Hidden Power","TM10"
345,"Sunny Day","TM11"
345,"Protect","TM17"
345,"Giga Drain","TM19"
345,"Frustration","TM21"
345,"SolarBeam","TM22"
345,"Return","TM27"
345,"Double Team","TM32"
345,"Sludge Bomb","TM36"
345,"Sandstorm","TM37"
345,"Facade","TM42"
345,"Secret Power","TM43"
345,"Rest","TM44"
345,"Attract","TM45"
264,"Water Pulse","TM03"
264,"Roar","TM05"
264,"Toxic","TM06"
264,"Hidden Power","TM10"
264,"Sunny Day","TM11"
264,"Ice Beam","TM13"
264,"Blizzard","TM14"
264,"Hyper Beam","TM15"
264,"Protect","TM17"
264,"Rain Dance","TM18"
264,"Frustration","TM21"
264,"Iron Tail","TM23"
264,"Thunderbolt","TM24"
264,"Thunder","TM25"
264,"Return","TM27"
264,"Dig","TM28"
264,"Shadow Ball","TM30"
264,"Double Team","TM32"
264,"Shock Wave","TM34"
264,"Facade","TM42"
264,"Secret Power","TM43"
264,"Rest","TM44"
264,"Attract","TM45"
264,"Thief","TM46"
271,"Water Pulse","TM03"
271,"Toxic","TM06"
271,"Hail","TM07"
271,"Bullet Seed","TM09"
271,"Hidden Power","TM10"
271,"Sunny Day","TM11"
271,"Ice Beam","TM13"
271,"Blizzard","TM14"
271,"Protect","TM17"
271,"Rain Dance","TM18"
271,"Giga Drain","TM19"
271,"Frustration","TM21"
271,"SolarBeam","TM22"
271,"Return","TM27"
271,"Brick Break","TM31"
271,"Double Team","TM32"
271,"Facade","TM42"
271,"Secret Power","TM43"
271,"Rest","TM44"
271,"Attract","TM45"
271,"Thief","TM46"
270,"Water Pulse","TM03"
270,"Toxic","TM06"
270,"Hail","TM07"
270,"Bullet Seed","TM09"
270,"Hidden Power","TM10"
270,"Sunny Day","TM11"
270,"Ice Beam","TM13"
270,"Blizzard","TM14"
270,"Protect","TM17"
270,"Rain Dance","TM18"
270,"Giga Drain","TM19"
270,"Frustration","TM21"
270,"SolarBeam","TM22"
270,"Return","TM27"
270,"Double Team","TM32"
270,"Facade","TM42"
270,"Secret Power","TM43"
270,"Rest","TM44"
270,"Attract","TM45"
270,"Thief","TM46"
294,"Water Pulse","TM03"
294,"Roar","TM05"
294,"Toxic","TM06"
294,"Hidden Power","TM10"
294,"Sunny Day","TM11"
294,"Taunt","TM12"
294,"Ice Beam","TM13"
294,"Blizzard","TM14"
294,"Protect","TM17"
294,"Rain Dance","TM18"
294,"Frustration","TM21"
294,"SolarBeam","TM22"
294,"Earthquake","TM26"
294,"Return","TM27"
294,"Shadow Ball","TM30"
294,"Brick Break","TM31"
294,"Double Team","TM32"
294,"Shock Wave","TM34"
294,"Flamethrower","TM35"
294,"Fire Blast","TM38"
294,"Torment","TM41"
294,"Facade","TM42"
294,"Secret Power","TM43"
294,"Rest","TM44"
294,"Attract","TM45"
294,"Overheat","TM50"
272,"Focus Punch","TM01"
272,"Water Pulse","TM03"
272,"Toxic","TM06"
272,"Hail","TM07"
272,"Bullet Seed","TM09"
272,"Hidden Power","TM10"
272,"Sunny Day","TM11"
272,"Ice Beam","TM13"
272,"Blizzard","TM14"
272,"Hyper Beam","TM15"
272,"Protect","TM17"
272,"Rain Dance","TM18"
272,"Giga Drain","TM19"
272,"Frustration","TM21"
272,"SolarBeam","TM22"
272,"Return","TM27"
272,"Brick Break","TM31"
272,"Double Team","TM32"
272,"Facade","TM42"
272,"Secret Power","TM43"
272,"Rest","TM44"
272,"Attract","TM45"
272,"Thief","TM46"
249,"Water Pulse","TM03"
249,"Calm Mind","TM04"
249,"Roar","TM05"
249,"Toxic","TM06"
249,"Hail","TM07"
249,"Hidden Power","TM10"
249,"Sunny Day","TM11"
249,"Ice Beam","TM13"
249,"Blizzard","TM14"
249,"Hyper Beam","TM15"
249,"Light Screen","TM16"
249,"Protect","TM17"
249,"Rain Dance","TM18"
249,"Giga Drain","TM19"
249,"Safeguard","TM20"
249,"Frustration","TM21"
249,"Iron Tail","TM23"
249,"Thunderbolt","TM24"
249,"Thunder","TM25"
249,"Earthquake","TM26"
249,"Return","TM27"
249,"Psychic","TM29"
249,"Shadow Ball","TM30"
249,"Double Team","TM32"
249,"Reflect","TM33"
249,"Shock Wave","TM34"
249,"Sandstorm","TM37"
249,"Aerial Ace","TM40"
249,"Facade","TM42"
249,"Secret Power","TM43"
249,"Rest","TM44"
249,"Steel Wing","TM47"
249,"Skill Swap","TM48"
337,"Calm Mind","TM04"
337,"Toxic","TM06"
337,"Hidden Power","TM10"
337,"Ice Beam","TM13"
337,"Hyper Beam","TM15"
337,"Light Screen","TM16"
337,"Protect","TM17"
337,"Rain Dance","TM18"
337,"Safeguard","TM20"
337,"Frustration","TM21"
337,"Earthquake","TM26"
337,"Return","TM27"
337,"Psychic","TM29"
337,"Shadow Ball","TM30"
337,"Double Team","TM32"
337,"Reflect","TM33"
337,"Sandstorm","TM37"
337,"Rock Tomb","TM39"
337,"Facade","TM42"
337,"Secret Power","TM43"
337,"Rest","TM44"
337,"Skill Swap","TM48"
370,"Water Pulse","TM03"
370,"Toxic","TM06"
370,"Hail","TM07"
370,"Hidden Power","TM10"
370,"Ice Beam","TM13"
370,"Blizzard","TM14"
370,"Protect","TM17"
370,"Rain Dance","TM18"
370,"Safeguard","TM20"
370,"Frustration","TM21"
370,"Return","TM27"
370,"Double Team","TM32"
370,"Facade","TM42"
370,"Secret Power","TM43"
370,"Rest","TM44"
370,"Attract","TM45"
68,"Focus Punch","TM01"
68,"Toxic","TM06"
68,"Bulk Up","TM08"
68,"Hidden Power","TM10"
68,"Sunny Day","TM11"
68,"Hyper Beam","TM15"
68,"Protect","TM17"
68,"Rain Dance","TM18"
68,"Frustration","TM21"
68,"Earthquake","TM26"
68,"Return","TM27"
68,"Dig","TM28"
68,"Brick Break","TM31"
68,"Double Team","TM32"
68,"Flamethrower","TM35"
68,"Fire Blast","TM38"
68,"Rock Tomb","TM39"
68,"Facade","TM42"
68,"Secret Power","TM43"
68,"Rest","TM44"
68,"Attract","TM45"
68,"Thief","TM46"
67,"Focus Punch","TM01"
67,"Toxic","TM06"
67,"Bulk Up","TM08"
67,"Hidden Power","TM10"
67,"Sunny Day","TM11"
67,"Protect","TM17"
67,"Rain Dance","TM18"
67,"Frustration","TM21"
67,"Earthquake","TM26"
67,"Return","TM27"
67,"Dig","TM28"
67,"Brick Break","TM31"
67,"Double Team","TM32"
67,"Flamethrower","TM35"
67,"Fire Blast","TM38"
67,"Rock Tomb","TM39"
67,"Facade","TM42"
67,"Secret Power","TM43"
67,"Rest","TM44"
67,"Attract","TM45"
67,"Thief","TM46"
66,"Focus Punch","TM01"
66,"Toxic","TM06"
66,"Bulk Up","TM08"
66,"Hidden Power","TM10"
66,"Sunny Day","TM11"
66,"Protect","TM17"
66,"Rain Dance","TM18"
66,"Frustration","TM21"
66,"Earthquake","TM26"
66,"Return","TM27"
66,"Dig","TM28"
66,"Brick Break","TM31"
66,"Double Team","TM32"
66,"Flamethrower","TM35"
66,"Fire Blast","TM38"
66,"Rock Tomb","TM39"
66,"Facade","TM42"
66,"Secret Power","TM43"
66,"Rest","TM44"
66,"Attract","TM45"
66,"Thief","TM46"
240,"Focus Punch","TM01"
240,"Toxic","TM06"
240,"Hidden Power","TM10"
