NDex#,Move
232,"Swagger"
232,"Toxic"
233,"Aerial Ace"
233,"Agility"
233,"Blizzard"
233,"Conversion"
233,"Conversion"2
233,"Curse"
233,"Defense Curl"
233,"Double-Edge"
233,"Double Team"
233,"Dream Eater"
233,"Endure"
233,"Facade"
233,"Flash"
233,"Frustration"
233,"Hidden Power"
233,"Hyper Beam"
233,"Ice Beam"
233,"Icy Wind"
233,"Iron Tail"
233,"Lock-On"
233,"Magic Coat"
233,"Mimic"
233,"Nightmare"
233,"Pain Split"
233,"Protect"
233,"Psybeam"
233,"Psychic"
233,"Psych Up"
233,"Rain Dance"
233,"Recover"
233,"Rest"
233,"Return"
233,"Secret Power"
233,"Shadow Ball"
233,"Shock Wave"
233,"Signal Beam"
233,"Sleep Talk"
233,"Snore"
233,"Solar Beam"
233,"Substitute"
233,"Sunny Day"
233,"Swagger"
233,"Swift"
233,"Tackle"
233,"Thief"
233,"Thunder"
233,"Thunderbolt"
233,"Thunder Shock"
233,"Thunder Wave"
233,"Toxic"
233,"Tri Attack"
233,"Trick"
233,"Zap Cannon"
234,"Astonish"
234,"Attract"
234,"Bite"
234,"Body Slam"
234,"Bounce"
234,"Calm Mind"
234,"Confuse Ray"
234,"Curse"
234,"Detect"
234,"Disable"
234,"Double-Edge"
234,"Double Kick"
234,"Double Team"
234,"Dream Eater"
234,"Earthquake"
234,"Endure"
234,"Extrasensory"
234,"Facade"
234,"Flash"
234,"Frustration"
234,"Headbutt"
234,"Hidden Power"
234,"Hypnosis"
234,"Imprison"
234,"Iron Tail"
234,"Jump Kick"
234,"Leer"
234,"Light Screen"
234,"Megahorn"
234,"Mimic"
234,"Mud-Slap"
234,"Mud Sport"
234,"Nightmare"
234,"Protect"
234,"Psychic"
234,"Psych Up"
234,"Rage"
234,"Rain Dance"
234,"Reflect"
234,"Rest"
234,"Return"
234,"Roar"
234,"Role Play"
234,"Sand Attack"
234,"Secret Power"
234,"Shadow Ball"
234,"Shock Wave"
234,"Signal Beam"
234,"Skill Swap"
234,"Sleep Talk"
234,"Snore"
234,"Solar Beam"
234,"Spite"
234,"Stomp"
234,"Substitute"
234,"Sunny Day"
234,"Swagger"
234,"Swift"
234,"Tackle"
234,"Take Down"
234,"Thief"
234,"Thrash"
234,"Thunder"
234,"Thunderbolt"
234,"Thunder Wave"
234,"Toxic"
234,"Uproar"
235,"False Swipe"
235,"Flamethrower"
235,"Fury Swipes"
235,"Mean Look"
235,"Odor Sleuth"
235,"Seismic Toss"
235,"Sketch"
235,"Sleep Talk"
235,"Spore"
236,"Attract"
236,"Body Slam"
236,"Brick Break"
236,"Bulk Up"
236,"Counter"
236,"Covet"
236,"Curse"
236,"Detect"
236,"Double-Edge"
236,"Double Team"
236,"Earthquake"
236,"Endure"
236,"Facade"
236,"Fake Out"
236,"Focus Energy"
236,"Foresight"
236,"Frustration"
236,"Headbutt"
236,"Helping Hand"
236,"Hidden Power"
236,"High Jump Kick"
236,"Low Kick"
236,"Mach Punch"
236,"Mega Kick"
236,"Mega Punch"
236,"Mimic"
236,"Mind Reader"
236,"Mud-Slap"
236,"Protect"
236,"Pursuit"
236,"Rain Dance"
236,"Rapid Spin"
236,"Rest"
236,"Return"
236,"Rock Slide"
236,"Rock Smash"
236,"Role Play"
236,"Secret Power"
236,"Seismic Toss"
236,"Sleep Talk"
236,"Snore"
236,"Strength"
236,"Substitute"
236,"Sunny Day"
236,"Swagger"
236,"Swift"
236,"Tackle"
236,"Thief"
236,"Toxic"
236,"Uproar"
237,"Aerial Ace"
237,"Agility"
237,"Attract"
237,"Body Slam"
237,"Brick Break"
237,"Bulk Up"
237,"Counter"
237,"Covet"
237,"Curse"
237,"Detect"
237,"Dig"
237,"Double-Edge"
237,"Double Team"
237,"Earthquake"
237,"Endeavor"
237,"Endure"
237,"Facade"
237,"Fake Out"
237,"Focus Energy"
237,"Frustration"
237,"Headbutt"
237,"Helping Hand"
237,"Hidden Power"
237,"Low Kick"
237,"Mega Kick"
237,"Mega Punch"
237,"Mimic"
237,"Mud-Slap"
237,"Protect"
237,"Pursuit"
237,"Quick Attack"
237,"Rain Dance"
237,"Rapid Spin"
237,"Rest"
237,"Return"
237,"Revenge"
237,"Rock Slide"
237,"Rock Smash"
237,"Role Play"
237,"Rolling Kick"
237,"Rollout"
237,"Sandstorm"
237,"Secret Power"
237,"Seismic Toss"
237,"Sleep Talk"
237,"Snore"
237,"Strength"
237,"Substitute"
237,"Sunny Day"
237,"Swagger"
237,"Swift"
237,"Tackle"
237,"Thief"
237,"Toxic"
237,"Triple Kick"
237,"Twister"
237,"Uproar"
238,"Attract"
238,"Blizzard"
238,"Body Slam"
238,"Calm Mind"
238,"Charm"
238,"Confusion"
238,"Counter"
238,"Covet"
238,"Curse"
238,"Double-Edge"
238,"Double Team"
238,"Dream Eater"
238,"Dynamic Punch"
238,"Encore"
238,"Endure"
238,"Facade"
238,"Fake Out"
238,"Fake Tears"
238,"Flash"
238,"Frustration"
238,"Hail"
238,"Heal Bell"
238,"Helping Hand"
238,"Hidden Power"
238,"Ice Beam"
238,"Ice Punch"
238,"Icy Wind"
238,"Lick"
238,"Light Screen"
238,"Magic Coat"
238,"Mean Look"
238,"Meditate"
238,"Mega Kick"
238,"Mega Punch"
238,"Metronome"
238,"Mimic"
238,"Mud-Slap"
238,"Nightmare"
238,"Perish Song"
238,"Pound"
238,"Powder Snow"
238,"Protect"
238,"Psychic"
238,"Psych Up"
238,"Rain Dance"
238,"Reflect"
238,"Rest"
238,"Return"
238,"Role Play"
238,"Secret Power"
238,"Seismic Toss"
238,"Shadow Ball"
238,"Signal Beam"
238,"Sing"
238,"Skill Swap"
238,"Sleep Talk"
238,"Snore"
238,"Substitute"
238,"Swagger"
238,"Sweet Kiss"
238,"Sweet Scent"
238,"Thief"
238,"Toxic"
238,"Trick"
238,"Uproar"
238,"Water Pulse"
238,"Wish"
239,"Attract"
239,"Barrier"
239,"Body Slam"
239,"Brick Break"
239,"Charge"
239,"Counter"
239,"Covet"
239,"Cross Chop"
239,"Curse"
239,"Detect"
239,"Double-Edge"
239,"Double Team"
239,"Dynamic Punch"
239,"Endure"
239,"Facade"
239,"Fire Punch"
239,"Flash"
239,"Focus Punch"
239,"Frustration"
239,"Headbutt"
239,"Helping Hand"
239,"Hidden Power"
239,"Ice Punch"
239,"Karate Chop"
239,"Leer"
239,"Light Screen"
239,"Low Kick"
239,"Meditate"
239,"Mega Kick"
239,"Mega Punch"
239,"Mimic"
239,"Mud-Slap"
239,"Protect"
239,"Psychic"
239,"Quick Attack"
239,"Rain Dance"
239,"Rest"
239,"Return"
239,"Rock Smash"
239,"Rolling Kick"
239,"Screech"
239,"Secret Power"
239,"Seismic Toss"
239,"Shock Wave"
239,"Signal Beam"
239,"Sleep Talk"
239,"Snore"
239,"Substitute"
239,"Swagger"
239,"Swift"
239,"Thief"
239,"Thunder"
239,"Thunderbolt"
239,"Thunder Punch"
239,"Thunder Shock"
239,"Thunder Wave"
239,"Toxic"
239,"Uproar"
239,"Zap Cannon"
240,"Attract"
240,"Barrier"
240,"Belly Drum"
240,"Body Slam"
240,"Brick Break"
240,"Confuse Ray"
240,"Counter"
240,"Covet"
240,"Cross Chop"
240,"Curse"
240,"Detect"
240,"Double-Edge"
240,"Double Team"
240,"Dynamic Punch"
240,"Ember"
240,"Endure"
240,"Facade"
240,"Feint Attack"
240,"Fire Blast"
240,"Fire Punch"
240,"Fire Spin"
240,"Flamethrower"
240,"Flame Wheel"
240,"Focus Energy"
240,"Focus Punch"
240,"Frustration"
240,"Headbutt"
240,"Heat Wave"
240,"Helping Hand"
240,"Hidden Power"
240,"Iron Tail"
240,"Karate Chop"
240,"Leer"
240,"Low Kick"
240,"Mach Punch"
240,"Mega Kick"
240,"Mega Punch"
240,"Mimic"
240,"Mud-Slap"
240,"Overheat"
240,"Protect"
240,"Psychic"
240,"Rest"
240,"Return"
240,"Rock Smash"
240,"Scary Face"
240,"Screech"
240,"Secret Power"
240,"Seismic Toss"
240,"Sleep Talk"
240,"Smog"
240,"Smokescreen"
240,"Snore"
240,"Substitute"
240,"Sunny Day"
240,"Swagger"
240,"Thief"
240,"Thunder Punch"
240,"Toxic"
240,"Uproar"
240,"Will-O-Wisp"
241,"Attract"
241,"Bide"
241,"Blizzard"
241,"Block"
241,"Body Slam"
241,"Brick Break"
241,"Charm"
241,"Counter"
241,"Curse"
241,"Defense Curl"
241,"Dizzy Punch"
241,"Double-Edge"
241,"Double Team"
241,"Dynamic Punch"
241,"Earthquake"
241,"Endure"
241,"Facade"
241,"Fire Punch"
241,"Focus Punch"
241,"Frustration"
241,"Growl"
241,"Headbutt"
241,"Heal Bell"
241,"Helping Hand"
241,"Hidden Power"
241,"Hyper Beam"
241,"Ice Beam"
241,"Ice Punch"
241,"Icy Wind"
241,"Iron Tail"
241,"Mega Kick"
241,"Mega Punch"
241,"Metronome"
241,"Milk Drink"
241,"Mimic"
241,"Mud-Slap"
241,"Present"
241,"Protect"
241,"Psych Up"
241,"Rain Dance"
241,"Rest"
241,"Return"
241,"Reversal"
241,"Rock Slide"
241,"Rock Smash"
241,"Rock Tomb"
241,"Rollout"
241,"Sandstorm"
241,"Secret Power"
241,"Seismic Toss"
241,"Shadow Ball"
241,"Shock Wave"
241,"Sleep Talk"
241,"Snore"
241,"Solar Beam"
241,"Stomp"
241,"Strength"
241,"Substitute"
241,"Sunny Day"
241,"Surf"
241,"Swagger"
241,"Sweet Scent"
241,"Tackle"
241,"Thunder"
241,"Thunderbolt"
241,"Thunder Punch"
241,"Thunder Wave"
241,"Toxic"
241,"Water Pulse"
241,"Whirlpool"
241,"Zap Cannon"
242,"Attract"
242,"Blizzard"
242,"Block"
242,"Body Slam"
242,"Brick Break"
242,"Calm Mind"
242,"Charm"
242,"Counter"
242,"Covet"
242,"Curse"
242,"Defense Curl"
242,"Double-Edge"
242,"Double Slap"
242,"Double Team"
242,"Dream Eater"
242,"Dynamic Punch"
242,"Earthquake"
242,"Egg Bomb"
242,"Endeavor"
242,"Endure"
242,"Facade"
242,"Fire Blast"
242,"Fire Punch"
242,"Flamethrower"
242,"Flash"
242,"Focus Punch"
242,"Frustration"
242,"Growl"
242,"Hail"
242,"Headbutt"
242,"Heal Bell"
242,"Helping Hand"
242,"Hidden Power"
242,"Hyper Beam"
242,"Hyper Voice"
242,"Ice Beam"
242,"Ice Punch"
242,"Icy Wind"
242,"Iron Tail"
242,"Light Screen"
242,"Mega Kick"
242,"Mega Punch"
242,"Metronome"
242,"Mimic"
242,"Minimize"
242,"Mud-Slap"
242,"Pound"
242,"Protect"
242,"Psychic"
242,"Psych Up"
242,"Rain Dance"
242,"Refresh"
242,"Rest"
242,"Return"
242,"Rock Slide"
242,"Rock Smash"
242,"Rock Tomb"
242,"Rollout"
242,"Safeguard"
242,"Sandstorm"
242,"Secret Power"
242,"Seismic Toss"
242,"Shadow Ball"
242,"Shock Wave"
242,"Sing"
242,"Skill Swap"
242,"Sleep Talk"
242,"Snatch"
242,"Snore"
242,"Soft-Boiled"
242,"Solar Beam"
242,"Strength"
242,"Substitute"
242,"Sunny Day"
242,"Swagger"
242,"Sweet Kiss"
242,"Tail Whip"
242,"Take Down"
242,"Thunder"
242,"Thunderbolt"
242,"Thunder Punch"
242,"Thunder Wave"
242,"Toxic"
242,"Tri Attack"
242,"Uproar"
242,"Water Pulse"
242,"Zap Cannon"
243,"Agility"
243,"Bite"
243,"Body Slam"
243,"Calm Mind"
243,"Charge"
243,"Crunch"
243,"Curse"
243,"Cut"
243,"Detect"
243,"Dig"
243,"Double-Edge"
243,"Double Team"
243,"Endure"
243,"Extrasensory"
243,"Extreme Speed"
243,"Facade"
243,"Flash"
243,"Frustration"
243,"Headbutt"
243,"Helping Hand"
243,"Hidden Power"
243,"Howl"
243,"Hyper Beam"
243,"Iron Tail"
243,"Leer"
243,"Light Screen"
243,"Mimic"
243,"Mud-Slap"
243,"Protect"
243,"Psych Up"
243,"Quick Attack"
243,"Rain Dance"
243,"Reflect"
243,"Rest"
243,"Return"
243,"Roar"
243,"Rock Smash"
243,"Sandstorm"
243,"Secret Power"
243,"Shadow Ball"
243,"Shock Wave"
243,"Signal Beam"
243,"Sleep Talk"
243,"Snore"
243,"Spark"
243,"Strength"
243,"Substitute"
243,"Sunny Day"
243,"Swagger"
243,"Swift"
243,"Thunder"
243,"Thunderbolt"
243,"Thunder Shock"
243,"Thunder Wave"
243,"Toxic"
243,"Weather Ball"
243,"Zap Cannon"
244,"Agility"
244,"Bite"
244,"Body Slam"
244,"Calm Mind"
244,"Crunch"
244,"Crush Claw"
244,"Curse"
244,"Cut"
244,"Detect"
244,"Dig"
244,"Double-Edge"
244,"Double Team"
244,"Ember"
244,"Endure"
244,"Eruption"
244,"Extrasensory"
244,"Extreme Speed"
244,"Facade"
244,"Fire Blast"
244,"Fire Spin"
244,"Flamethrower"
244,"Flame Wheel"
244,"Flash"
244,"Frustration"
244,"Headbutt"
244,"Heat Wave"
244,"Helping Hand"
244,"Hidden Power"
244,"Howl"
244,"Hyper Beam"
244,"Iron Tail"
244,"Leer"
244,"Mimic"
244,"Mud-Slap"
244,"Overheat"
244,"Protect"
244,"Psych Up"
244,"Rain Dance"
244,"Reflect"
244,"Rest"
244,"Return"
244,"Reversal"
244,"Roar"
244,"Rock Smash"
244,"Sacred Fire"
244,"Sandstorm"
244,"Scary Face"
244,"Secret Power"
244,"Shadow Ball"
244,"Sleep Talk"
244,"Smokescreen"
244,"Snore"
244,"Solar Beam"
244,"Stomp"
244,"Strength"
244,"Substitute"
244,"Sunny Day"
244,"Swagger"
244,"Swift"
244,"Toxic"
244,"Weather Ball"
244,"Will-O-Wisp"
245,"Agility"
245,"Bite"
245,"Blizzard"
245,"Body Slam"
245,"Bubble Beam"
245,"Calm Mind"
245,"Crunch"
245,"Curse"
245,"Cut"
245,"Detect"
245,"Dig"
245,"Dive"
245,"Double-Edge"
245,"Double Team"
245,"Endure"
245,"Extrasensory"
245,"Extreme Speed"
245,"Facade"
245,"Frustration"
245,"Gust"
245,"Hail"
245,"Headbutt"
245,"Helping Hand"
245,"Hidden Power"
245,"Hydro Pump"
245,"Hyper Beam"
245,"Ice Beam"
245,"Icy Wind"
245,"Iron Tail"
245,"Leer"
245,"Mimic"
245,"Mirror Coat"
245,"Mist"
245,"Mud-Slap"
245,"Protect"
245,"Psych Up"
245,"Rain Dance"
245,"Reflect"
245,"Rest"
245,"Return"
245,"Roar"
245,"Rock Smash"
245,"Sandstorm"
245,"Secret Power"
245,"Shadow Ball"
245,"Sheer Cold"
245,"Signal Beam"
245,"Sleep Talk"
245,"Snore"
245,"Substitute"
245,"Sunny Day"
245,"Surf"
245,"Swagger"
245,"Swift"
245,"Toxic"
245,"Waterfall"
245,"Water Gun"
245,"Water Pulse"
245,"Weather Ball"
245,"Whirlpool"
246,"Ancient Power"
246,"Attract"
246,"Bite"
246,"Body Slam"
246,"Brick Break"
246,"Crunch"
246,"Curse"
246,"Detect"
246,"Dig"
246,"Double-Edge"
246,"Double Team"
246,"Dragon Dance"
246,"Earthquake"
246,"Endure"
246,"Facade"
246,"Focus Energy"
246,"Frustration"
246,"Headbutt"
246,"Hidden Power"
246,"Hyper Beam"
246,"Iron Defense"
246,"Iron Tail"
246,"Leer"
246,"Mimic"
246,"Muddy Water"
246,"Mud-Slap"
246,"Outrage"
246,"Protect"
246,"Pursuit"
246,"Rain Dance"
246,"Rest"
246,"Return"
246,"Rock Slide"
246,"Rock Smash"
246,"Rock Throw"
246,"Rock Tomb"
246,"Sandstorm"
246,"Sand Tomb"
246,"Scary Face"
246,"Screech"
246,"Secret Power"
246,"Sleep Talk"
246,"Snore"
246,"Spite"
246,"Stomp"
246,"Substitute"
246,"Sunny Day"
246,"Superpower"
246,"Swagger"
246,"Tackle"
246,"Taunt"
246,"Thrash"
246,"Torment"
246,"Toxic"
246,"Uproar"
247,"Ancient Power"
247,"Attract"
247,"Bite"
247,"Body Slam"
247,"Brick Break"
247,"Crunch"
247,"Curse"
247,"Detect"
247,"Dig"
247,"Double-Edge"
247,"Double Team"
247,"Dragon Dance"
247,"Earthquake"
247,"Endure"
247,"Facade"
247,"Focus Energy"
247,"Frustration"
247,"Headbutt"
247,"Hidden Power"
247,"Hyper Beam"
247,"Iron Defense"
247,"Iron Tail"
247,"Leer"
247,"Mimic"
247,"Muddy Water"
247,"Mud-Slap"
247,"Outrage"
247,"Protect"
247,"Rain Dance"
247,"Rest"
247,"Return"
247,"Rock Slide"
247,"Rock Smash"
247,"Rock Throw"
247,"Rock Tomb"
247,"Sandstorm"
247,"Sand Tomb"
247,"Scary Face"
247,"Screech"
247,"Secret Power"
247,"Sleep Talk"
247,"Snore"
247,"Spite"
247,"Substitute"
247,"Sunny Day"
247,"Superpower"
247,"Swagger"
247,"Tackle"
247,"Taunt"
247,"Thrash"
247,"Torment"
247,"Toxic"
247,"Uproar"
248,"Aerial Ace"
248,"Ancient Power"
248,"Attract"
248,"Bite"
248,"Blizzard"
248,"Block"
248,"Body Slam"
248,"Brick Break"
248,"Counter"
248,"Crunch"
248,"Curse"
248,"Cut"
248,"Detect"
248,"Dig"
248,"Double-Edge"
248,"Double Team"
248,"Dragon Breath"
248,"Dragon Claw"
248,"Dragon Dance"
248,"Dynamic Punch"
248,"Earthquake"
248,"Endure"
248,"Facade"
248,"Fire Blast"
248,"Fire Punch"
248,"Flamethrower"
248,"Focus Energy"
248,"Focus Punch"
248,"Frustration"
248,"Fury Cutter"
248,"Headbutt"
248,"Hidden Power"
248,"Hydro Pump"
248,"Hyper Beam"
248,"Ice Beam"
248,"Ice Punch"
248,"Iron Defense"
248,"Iron Tail"
248,"Leer"
248,"Low Kick"
248,"Mega Kick"
248,"Mega Punch"
248,"Mimic"
248,"Muddy Water"
248,"Mud-Slap"
248,"Nightmare"
248,"Outrage"
248,"Protect"
248,"Rain Dance"
248,"Rest"
248,"Return"
248,"Revenge"
248,"Roar"
248,"Rock Blast"
248,"Rock Slide"
248,"Rock Smash"
248,"Rock Throw"
248,"Rock Tomb"
248,"Sandstorm"
248,"Sand Tomb"
248,"Scary Face"
248,"Screech"
248,"Secret Power"
248,"Seismic Toss"
248,"Shock Wave"
248,"Sleep Talk"
248,"Snore"
248,"Spite"
248,"Strength"
248,"Substitute"
248,"Sunny Day"
248,"Superpower"
248,"Surf"
248,"Swagger"
248,"Tackle"
248,"Taunt"
248,"Thrash"
248,"Thunder"
248,"Thunderbolt"
248,"Thunder Punch"
248,"Thunder Wave"
248,"Torment"
248,"Toxic"
248,"Uproar"
248,"Water Pulse"
248,"Whirlpool"
249,"Aerial Ace"
249,"Aeroblast"
249,"Air Cutter"
249,"Ancient Power"
249,"Blizzard"
249,"Body Slam"
249,"Calm Mind"
249,"Curse"
249,"Detect"
249,"Dive"
249,"Double-Edge"
249,"Double Team"
249,"Dragon Breath"
249,"Dream Eater"
249,"Earthquake"
249,"Endure"
249,"Extrasensory"
249,"Facade"
249,"Feather Dance"
249,"Flash"
249,"Fly"
249,"Frustration"
249,"Future Sight"
249,"Giga Drain"
249,"Gust"
249,"Hail"
249,"Headbutt"
249,"Helping Hand"
249,"Hidden Power"
249,"Hydro Pump"
249,"Hyper Beam"
249,"Hyper Voice"
249,"Ice Beam"
249,"Icy Wind"
249,"Imprison"
249,"Iron Tail"
249,"Light Screen"
249,"Mimic"
249,"Mist"
249,"Mud-Slap"
249,"Nightmare"
249,"Protect"
249,"Psychic"
249,"Psycho Boost"
249,"Psych Up"
249,"Rain Dance"
249,"Recover"
249,"Reflect"
249,"Rest"
249,"Return"
249,"Roar"
249,"Rock Smash"
249,"Safeguard"
249,"Sandstorm"
249,"Secret Power"
249,"Shadow Ball"
249,"Shock Wave"
249,"Signal Beam"
249,"Skill Swap"
249,"Sky Attack"
249,"Sleep Talk"
249,"Snore"
249,"Steel Wing"
249,"Strength"
249,"Substitute"
249,"Sunny Day"
249,"Surf"
249,"Swagger"
249,"Swift"
249,"Thunder"
249,"Thunderbolt"
249,"Thunder Wave"
249,"Toxic"
249,"Trick"
249,"Twister"
249,"Waterfall"
249,"Water Pulse"
249,"Weather Ball"
249,"Whirlpool"
249,"Whirlwind"
249,"Zap Cannon"
250,"Aerial Ace"
250,"Air Cutter"
250,"Ancient Power"
250,"Calm Mind"
250,"Curse"
250,"Detect"
250,"Double-Edge"
250,"Double Team"
250,"Dragon Breath"
250,"Dream Eater"
250,"Earthquake"
250,"Endure"
250,"Extrasensory"
250,"Facade"
250,"Fire Blast"
250,"Fire Spin"
250,"Flamethrower"
250,"Flash"
250,"Fly"
250,"Frustration"
250,"Future Sight"
250,"Giga Drain"
250,"Gust"
250,"Heat Wave"
250,"Helping Hand"
250,"Hidden Power"
250,"Hyper Beam"
250,"Hyper Voice"
250,"Imprison"
250,"Light Screen"
250,"Mimic"
250,"Mud-Slap"
250,"Nightmare"
250,"Overheat"
250,"Protect"
250,"Psychic"
250,"Psych Up"
250,"Rain Dance"
250,"Recover"
250,"Reflect"
250,"Rest"
250,"Return"
250,"Roar"
250,"Rock Smash"
250,"Sacred Fire"
250,"Safeguard"
250,"Sandstorm"
250,"Secret Power"
250,"Shadow Ball"
250,"Shock Wave"
250,"Signal Beam"
250,"Sky Attack"
250,"Sleep Talk"
250,"Snore"
250,"Solar Beam"
250,"Steel Wing"
250,"Strength"
250,"Substitute"
250,"Sunny Day"
250,"Swagger"
250,"Swift"
250,"Thunder"
250,"Thunderbolt"
250,"Thunder Wave"
250,"Toxic"
250,"Twister"
250,"Weather Ball"
250,"Whirlwind"
250,"Will-O-Wisp"
250,"Zap Cannon"
251,"Aerial Ace"
251,"Ancient Power"
251,"Baton Pass"
251,"Calm Mind"
251,"Confusion"
251,"Curse"
251,"Cut"
251,"Defense Curl"
251,"Detect"
251,"Double-Edge"
251,"Double Team"
251,"Dream Eater"
251,"Endure"
251,"Facade"
251,"Flash"
251,"Frustration"
251,"Future Sight"
251,"Giga Drain"
251,"Heal Bell"
251,"Helping Hand"
251,"Hidden Power"
251,"Hyper Beam"
251,"Imprison"
251,"Leaf Blade"
251,"Leech Seed"
251,"Light Screen"
251,"Magical Leaf"
251,"Magic Coat"
251,"Metronome"
251,"Mimic"
251,"Mud-Slap"
251,"Nature Power"
251,"Nightmare"
251,"Perish Song"
251,"Protect"
251,"Psychic"
251,"Psych Up"
251,"Rain Dance"
251,"Recover"
251,"Reflect"
251,"Rest"
251,"Return"
251,"Safeguard"
251,"Sandstorm"
251,"Secret Power"
251,"Shadow Ball"
251,"Shock Wave"
251,"Signal Beam"
251,"Silver Wind"
251,"Skill Swap"
251,"Sleep Talk"
251,"Snore"
251,"Solar Beam"
251,"Substitute"
251,"Sunny Day"
251,"Swagger"
251,"Sweet Scent"
251,"Swift"
251,"Swords Dance"
251,"Synthesis"
251,"Thunder Wave"
251,"Toxic"
251,"Trick"
251,"Uproar"
251,"Water Pulse"
251,"Weather Ball"
252,"Absorb"
252,"Aerial Ace"
252,"Agility"
252,"Attract"
252,"Body Slam"
252,"Brick Break"
252,"Bullet Seed"
252,"Counter"
252,"Crunch"
252,"Crush Claw"
252,"Cut"
252,"Detect"
252,"Dig"
252,"Double-Edge"
252,"Double Kick"
252,"Double Team"
252,"Dragon Breath"
252,"Dynamic Punch"
252,"Endeavor"
252,"Endure"
252,"Facade"
252,"Flash"
252,"Focus Punch"
252,"Frustration"
252,"Fury Cutter"
252,"Giga Drain"
252,"Grass Whistle"
252,"Headbutt"
252,"Hidden Power"
252,"Iron Tail"
252,"Leech Seed"
252,"Leer"
252,"Low Kick"
252,"Magical Leaf"
252,"Mega Drain"
252,"Mega Kick"
252,"Mega Punch"
252,"Mimic"
252,"Mud-Slap"
252,"Mud Sport"
252,"Nature Power"
252,"Pound"
252,"Protect"
252,"Pursuit"
252,"Quick Attack"
252,"Razor Wind"
252,"Rest"
252,"Return"
252,"Rock Slide"
252,"Rock Smash"
252,"Rock Tomb"
252,"Safeguard"
252,"Screech"
252,"Secret Power"
252,"Seismic Toss"
252,"Slam"
252,"Slash"
252,"Sleep Talk"
252,"Snore"
252,"Solar Beam"
252,"Strength"
252,"Substitute"
252,"Sunny Day"
252,"Swagger"
252,"Swift"
252,"Swords Dance"
252,"Synthesis"
252,"Thunder Punch"
252,"Toxic"
253,"Absorb"
253,"Aerial Ace"
253,"Agility"
253,"Attract"
253,"Body Slam"
253,"Brick Break"
253,"Bullet Seed"
253,"Counter"
253,"Crunch"
253,"Cut"
253,"Detect"
253,"Dig"
253,"Double-Edge"
253,"Double Team"
253,"Dynamic Punch"
253,"Endeavor"
253,"Endure"
253,"Facade"
253,"False Swipe"
253,"Flash"
253,"Focus Punch"
253,"Frustration"
253,"Fury Cutter"
253,"Giga Drain"
253,"Headbutt"
253,"Hidden Power"
253,"Iron Tail"
253,"Leaf Blade"
253,"Leer"
253,"Low Kick"
253,"Magical Leaf"
253,"Mega Drain"
253,"Mega Kick"
253,"Mega Punch"
253,"Mimic"
253,"Mud-Slap"
253,"Nature Power"
253,"Pound"
253,"Protect"
253,"Pursuit"
253,"Quick Attack"
253,"Rest"
253,"Return"
253,"Rock Slide"
253,"Rock Smash"
253,"Rock Tomb"
253,"Safeguard"
253,"Screech"
253,"Secret Power"
253,"Seismic Toss"
253,"Slam"
253,"Sleep Talk"
253,"Snore"
253,"Solar Beam"
253,"Strength"
253,"Substitute"
253,"Sunny Day"
253,"Swagger"
253,"Swift"
253,"Swords Dance"
253,"Synthesis"
253,"Thunder Punch"
253,"Toxic"
254,"Absorb"
254,"Aerial Ace"
254,"Agility"
254,"Attract"
254,"Body Slam"
254,"Brick Break"
254,"Bullet Seed"
254,"Counter"
254,"Crunch"
254,"Cut"
254,"Detect"
254,"Dig"
254,"Double-Edge"
254,"Double Team"
254,"Dragon Claw"
254,"Dragon Dance"
254,"Dynamic Punch"
254,"Earthquake"
254,"Endeavor"
254,"Endure"
254,"Facade"
254,"False Swipe"
254,"Flash"
254,"Focus Punch"
254,"Frenzy Plant"
254,"Frustration"
254,"Fury Cutter"
254,"Giga Drain"
254,"Headbutt"
254,"Hidden Power"
254,"Hyper Beam"
254,"Iron Tail"
254,"Leaf Blade"
254,"Leer"
254,"Low Kick"
254,"Magical Leaf"
254,"Mega Drain"
254,"Mega Kick"
254,"Mega Punch"
254,"Mimic"
254,"Mud-Slap"
254,"Nature Power"
254,"Outrage"
254,"Pound"
254,"Protect"
254,"Pursuit"
254,"Quick Attack"
254,"Rest"
254,"Return"
254,"Roar"
254,"Rock Slide"
254,"Rock Smash"
254,"Rock Tomb"
254,"Safeguard"
254,"Screech"
254,"Secret Power"
254,"Seismic Toss"
254,"Slam"
254,"Sleep Talk"
254,"Snore"
254,"Solar Beam"
254,"Strength"
254,"Substitute"
254,"Sunny Day"
254,"Swagger"
254,"Swift"
254,"Swords Dance"
254,"Synthesis"
254,"Thunder Punch"
254,"Toxic"
255,"Aerial Ace"
255,"Agility"
255,"Attract"
255,"Baton Pass"
255,"Body Slam"
255,"Bounce"
255,"Counter"
255,"Crush Claw"
255,"Curse"
255,"Cut"
255,"Detect"
255,"Dig"
255,"Double-Edge"
255,"Double Team"
255,"Ember"
255,"Endure"
255,"Facade"
255,"Feather Dance"
255,"Fire Blast"
255,"Fire Spin"
255,"Flamethrower"
255,"Focus Energy"
255,"Frustration"
255,"Growl"
255,"Headbutt"
255,"Heat Wave"
255,"Helping Hand"
255,"Hidden Power"
255,"Low Kick"
255,"Mega Kick"
255,"Mega Punch"
255,"Mimic"
255,"Mirror Move"
255,"Mud-Slap"
255,"Overheat"
255,"Peck"
255,"Protect"
255,"Quick Attack"
255,"Rest"
255,"Return"
255,"Reversal"
255,"Rock Slide"
255,"Rock Smash"
255,"Rock Tomb"
